"[run number]","mr_marker","random-pairing","game","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"2441","0","0.7","1","0","true","0","15","false","true"
"2442","0","0.7","1","0","true","0","15","false","true"
"2443","0","0.7","1","0","true","0","16","false","true"
"2444","0","0.7","1","0","true","0","14","false","true"
"2446","0","0.7","1","0","true","0","19","false","true"
"2445","0","0.7","1","0","true","0","22","false","true"
"2447","0","0.7","1","0","true","0","15","false","true"
"2448","0","0.7","1","0","true","0","12","false","true"
"2449","0","0.7","1","0","true","0","15","false","true"
"2451","0","0.7","1","0","true","0","14","false","true"
"2452","0","0.7","1","0","true","0","12","false","true"
"2450","0","0.7","1","0","true","0","16","false","true"
"2453","0","0.7","1","0","true","0","16","false","true"
"2454","0","0.7","1","0","true","0","15","false","true"
"2455","0","0.7","1","0","true","0","20","false","true"
"2456","0","0.7","1","0","true","0","21","false","true"
"2458","0","0.7","1","0","true","0","15","false","true"
"2457","0","0.7","1","0","true","0","18","false","true"
"2459","0","0.7","1","0","true","0","14","false","true"
"2460","0","0.7","1","0","true","0","14","false","true"
"2461","0","0.7","1","0","true","0","15","false","true"
"2462","0","0.7","1","0","true","0","18","false","true"
"2464","0","0.7","1","0","true","0","15","false","true"
"2463","0","0.7","1","0","true","0","24","false","true"
"2465","0","0.7","1","0","true","0","14","false","true"
"2467","0","0.7","1","0","true","0","16","false","true"
"2468","0","0.7","1","0","true","0","18","false","true"
"2466","0","0.7","1","0","true","0","29","false","true"
"2469","0","0.7","1","0","true","0","16","false","true"
"2470","0","0.7","1","0","true","0","16","false","true"
"2471","0","0.7","1","0","true","0","15","false","true"
"2472","0","0.7","1","0","true","0","15","false","true"
"2473","0","0.7","1","0","true","0","20","false","true"
"2474","0","0.7","1","0","true","0","26","false","true"
"2476","0","0.7","1","0","true","0","16","false","true"
"2475","0","0.7","1","0","true","0","21","false","true"
"2477","0","0.7","1","0","true","0","16","false","true"
"2478","0","0.7","1","0","true","0","13","false","true"
"2479","0","0.7","1","0","true","0","16","false","true"
"2480","0","0.7","1","0","true","0","20","false","true"
"2482","0","0.7","1","0","true","0","13","false","true"
"2481","0","0.7","1","0","true","0","20","false","true"
"2483","0","0.7","1","0","true","0","24","false","true"
"2484","0","0.7","1","0","true","0","20","false","true"
"2486","0","0.7","1","0","true","0","15","false","true"
"2485","0","0.7","1","0","true","0","22","false","true"
"2487","0","0.7","1","0","true","0","18","false","true"
"2489","0","0.7","1","0","true","0","12","false","true"
"2488","0","0.7","1","0","true","0","18","false","true"
"2490","0","0.7","1","0","true","0","14","false","true"
"2493","0","0.7","1","0","true","0","12","false","true"
"2494","0","0.7","1","0","true","0","12","false","true"
"2491","0","0.7","1","0","true","0","17","false","true"
"2492","0","0.7","1","0","true","0","16","false","true"
"2497","0","0.7","1","0","true","0","13","false","true"
"2496","0","0.7","1","0","true","0","17","false","true"
"2498","0","0.7","1","0","true","0","15","false","true"
"2495","0","0.7","1","0","true","0","20","false","true"
"2500","0","0.7","1","0","true","0","18","false","true"
"2499","0","0.7","1","0","true","0","27","false","true"
"2502","0","0.7","2","0","true","0","23","false","true"
"2501","0","0.7","2","0","true","0","26","false","true"
"2503","0","0.7","2","0","true","0","14","false","true"
"2505","0","0.7","2","0","true","0","15","false","true"
"2504","0","0.7","2","0","true","0","16","false","true"
"2506","0","0.7","2","0","true","0","13","false","true"
"2507","0","0.7","2","0","true","0","10","false","true"
"2509","0","0.7","2","0","true","0","11","false","true"
"2508","0","0.7","2","0","true","0","13","false","true"
"2510","0","0.7","2","0","true","0","15","false","true"
"2511","0","0.7","2","0","true","0","20","false","true"
"2513","0","0.7","2","0","true","0","15","false","true"
"2514","0","0.7","2","0","true","0","17","false","true"
"2515","0","0.7","2","0","true","0","14","false","true"
"2516","0","0.7","2","0","true","0","21","false","true"
"2518","0","0.7","2","0","true","0","14","false","true"
"2517","0","0.7","2","0","true","0","19","false","true"
"2519","0","0.7","2","0","true","0","14","false","true"
"2512","0","0.7","2","0","true","0","56","false","true"
"2520","0","0.7","2","0","true","0","17","false","true"
"2521","0","0.7","2","0","true","0","13","false","true"
"2523","0","0.7","2","0","true","0","13","false","true"
"2524","0","0.7","2","0","true","0","14","false","true"
"2522","0","0.7","2","0","true","0","20","false","true"
"2526","0","0.7","2","0","true","0","16","false","true"
"2525","0","0.7","2","0","true","0","23","false","true"
"2527","0","0.7","2","0","true","0","13","false","true"
"2528","0","0.7","2","0","true","0","16","false","true"
"2530","0","0.7","2","0","true","0","13","false","true"
"2529","0","0.7","2","0","true","0","19","false","true"
"2531","0","0.7","2","0","true","0","17","false","true"
"2532","0","0.7","2","0","true","0","17","false","true"
"2533","0","0.7","2","0","true","0","20","false","true"
"2535","0","0.7","2","0","true","0","19","false","true"
"2534","0","0.7","2","0","true","0","22","false","true"
"2536","0","0.7","2","0","true","0","20","false","true"
"2537","0","0.7","2","0","true","0","13","false","true"
"2539","0","0.7","2","0","true","0","17","false","true"
"2540","0","0.7","2","0","true","0","15","false","true"
"2538","0","0.7","2","0","true","0","19","false","true"
"2541","0","0.7","2","0","true","0","13","false","true"
"2543","0","0.7","2","0","true","0","11","false","true"
"2542","0","0.7","2","0","true","0","14","false","true"
"2544","0","0.7","2","0","true","0","23","false","true"
"2545","0","0.7","2","0","true","0","16","false","true"
"2547","0","0.7","2","0","true","0","13","false","true"
"2546","0","0.7","2","0","true","0","16","false","true"
"2551","0","0.7","2","0","true","0","11","false","true"
"2548","0","0.7","2","0","true","0","19","false","true"
"2550","0","0.7","2","0","true","0","21","false","true"
"2549","0","0.7","2","0","true","0","21","false","true"
"2552","0","0.7","2","0","true","0","13","false","true"
"2553","0","0.7","2","0","true","0","16","false","true"
"2554","0","0.7","2","0","true","0","17","false","true"
"2555","0","0.7","2","0","true","0","19","false","true"
"2556","0","0.7","2","0","true","0","19","false","true"
"2557","0","0.7","2","0","true","0","19","false","true"
"2558","0","0.7","2","0","true","0","18","false","true"
"2559","0","0.7","2","0","true","0","13","false","true"
"2560","0","0.7","2","0","true","0","17","false","true"
"2561","0","0.7","2","0","true","0","14","false","true"
"2563","0","0.7","2","0","true","0","13","false","true"
"2562","0","0.7","2","0","true","0","15","false","true"
"2565","0","0.7","2","0","true","0","19","false","true"
"2567","0","0.7","2","0","true","0","13","false","true"
"2564","0","0.7","2","0","true","0","26","false","true"
"2566","0","0.7","2","0","true","0","17","false","true"
"2568","0","0.7","2","0","true","0","15","false","true"
"2570","0","0.7","2","0","true","0","19","false","true"
"2569","0","0.7","2","0","true","0","25","false","true"
"2571","0","0.7","2","0","true","0","18","false","true"
"2572","0","0.7","2","0","true","0","18","false","true"
"2573","0","0.7","2","0","true","0","16","false","true"
"2574","0","0.7","2","0","true","0","17","false","true"
"2575","0","0.7","2","0","true","0","18","false","true"
"2576","0","0.7","2","0","true","0","15","false","true"
"2578","0","0.7","2","0","true","0","16","false","true"
"2577","0","0.7","2","0","true","0","24","false","true"
"2579","0","0.7","2","0","true","0","19","false","true"
"2580","0","0.7","2","0","true","0","18","false","true"
"2581","0","0.7","2","0","true","0","13","false","true"
"2582","0","0.7","2","0","true","0","19","false","true"
"2584","0","0.7","2","0","true","0","18","false","true"
"2585","0","0.7","2","0","true","0","16","false","true"
"2583","0","0.7","2","0","true","0","26","false","true"
"2586","0","0.7","2","0","true","0","15","false","true"
"2587","0","0.7","2","0","true","0","12","false","true"
"2589","0","0.7","2","0","true","0","13","false","true"
"2588","0","0.7","2","0","true","0","21","false","true"
"2591","0","0.7","2","0","true","0","15","false","true"
"2590","0","0.7","2","0","true","0","21","false","true"
"2592","0","0.7","2","0","true","0","13","false","true"
"2593","0","0.7","2","0","true","0","16","false","true"
"2594","0","0.7","2","0","true","0","18","false","true"
"2595","0","0.7","2","0","true","0","20","false","true"
"2596","0","0.7","2","0","true","0","14","false","true"
"2598","0","0.7","2","0","true","0","13","false","true"
"2597","0","0.7","2","0","true","0","21","false","true"
"2599","0","0.7","2","0","true","0","17","false","true"
"2600","0","0.7","2","0","true","0","17","false","true"
"2601","0","0.7","3","0","true","0","17","false","true"
"2602","0","0.7","3","0","true","0","16","false","true"
"2603","0","0.7","3","0","true","0","15","false","true"
"2604","0","0.7","3","0","true","0","17","false","true"
"2605","0","0.7","3","0","true","0","17","false","true"
"2606","0","0.7","3","0","true","0","16","false","true"
"2607","0","0.7","3","0","true","0","17","false","true"
"2609","0","0.7","3","0","true","0","13","false","true"
"2610","0","0.7","3","0","true","0","19","false","true"
"2608","0","0.7","3","0","true","0","27","false","true"
"2612","0","0.7","3","0","true","0","15","false","true"
"2611","0","0.7","3","0","true","0","25","false","true"
"2613","0","0.7","3","0","true","0","21","false","true"
"2614","0","0.7","3","0","true","0","17","false","true"
"2615","0","0.7","3","0","true","0","17","false","true"
"2616","0","0.7","3","0","true","0","17","false","true"
"2617","0","0.7","3","0","true","0","16","false","true"
"2618","0","0.7","3","0","true","0","18","false","true"
"2619","0","0.7","3","0","true","0","15","false","true"
"2620","0","0.7","3","0","true","0","13","false","true"
"2621","0","0.7","3","0","true","0","19","false","true"
"2624","0","0.7","3","0","true","0","13","false","true"
"2622","0","0.7","3","0","true","0","17","false","true"
"2623","0","0.7","3","0","true","0","22","false","true"
"2625","0","0.7","3","0","true","0","16","false","true"
"2626","0","0.7","3","0","true","0","16","false","true"
"2628","0","0.7","3","0","true","0","11","false","true"
"2627","0","0.7","3","0","true","0","15","false","true"
"2630","0","0.7","3","0","true","0","14","false","true"
"2632","0","0.7","3","0","true","0","14","false","true"
"2631","0","0.7","3","0","true","0","19","false","true"
"2629","0","0.7","3","0","true","0","25","false","true"
"2633","0","0.7","3","0","true","0","15","false","true"
"2634","0","0.7","3","0","true","0","12","false","true"
"2636","0","0.7","3","0","true","0","12","false","true"
"2635","0","0.7","3","0","true","0","17","false","true"
"2637","0","0.7","3","0","true","0","14","false","true"
"2638","0","0.7","3","0","true","0","11","false","true"
"2639","0","0.7","3","0","true","0","13","false","true"
"2640","0","0.7","3","0","true","0","15","false","true"
"2641","0","0.7","3","0","true","0","13","false","true"
"2642","0","0.7","3","0","true","0","14","false","true"
"2643","0","0.7","3","0","true","0","16","false","true"
"2644","0","0.7","3","0","true","0","15","false","true"
"2645","0","0.7","3","0","true","0","18","false","true"
"2646","0","0.7","3","0","true","0","15","false","true"
"2647","0","0.7","3","0","true","0","17","false","true"
"2648","0","0.7","3","0","true","0","20","false","true"
"2649","0","0.7","3","0","true","0","20","false","true"
"2651","0","0.7","3","0","true","0","19","false","true"
"2652","0","0.7","3","0","true","0","17","false","true"
"2650","0","0.7","3","0","true","0","27","false","true"
"2653","0","0.7","3","0","true","0","11","false","true"
"2654","0","0.7","3","0","true","0","13","false","true"
"2656","0","0.7","3","0","true","0","15","false","true"
"2657","0","0.7","3","0","true","0","17","false","true"
"2655","0","0.7","3","0","true","0","24","false","true"
"2658","0","0.7","3","0","true","0","24","false","true"
"2659","0","0.7","3","0","true","0","16","false","true"
"2660","0","0.7","3","0","true","0","18","false","true"
"2661","0","0.7","3","0","true","0","17","false","true"
"2663","0","0.7","3","0","true","0","16","false","true"
"2662","0","0.7","3","0","true","0","20","false","true"
"2665","0","0.7","3","0","true","0","12","false","true"
"2664","0","0.7","3","0","true","0","18","false","true"
"2667","0","0.7","3","0","true","0","15","false","true"
"2666","0","0.7","3","0","true","0","15","false","true"
"2668","0","0.7","3","0","true","0","13","false","true"
"2669","0","0.7","3","0","true","0","26","false","true"
"2672","0","0.7","3","0","true","0","18","false","true"
"2670","0","0.7","3","0","true","0","20","false","true"
"2671","0","0.7","3","0","true","0","21","false","true"
"2673","0","0.7","3","0","true","0","16","false","true"
